image,mask
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1194.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1194.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1740.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1740.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\510.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\510.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\997.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\997.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\331.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\331.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2249.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2249.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\942.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\942.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2138.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2138.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\506.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\506.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2616.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2616.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\255.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\255.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1693.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1693.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\818.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\818.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\266.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\266.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\71.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\71.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1976.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1976.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2623.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2623.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2451.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2451.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2191.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2191.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2949.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2949.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2472.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2472.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2619.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2619.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2556.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2556.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2774.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2774.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2587.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2587.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2588.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2588.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\262.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\262.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2045.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2045.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1866.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1866.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\908.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\908.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2570.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2570.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1357.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1357.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1524.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1524.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1852.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1852.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1632.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1632.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1387.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1387.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1261.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1261.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1129.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1129.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\129.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\129.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2939.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2939.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2047.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2047.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2305.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2305.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\100.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\100.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1517.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1517.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\356.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\356.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1303.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1303.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\566.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\566.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2976.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2976.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1831.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1831.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1237.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1237.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1337.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1337.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2758.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2758.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2315.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2315.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1242.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1242.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1625.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1625.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\975.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\975.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1218.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1218.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\828.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\828.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1427.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1427.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\260.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\260.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2627.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2627.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2744.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2744.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2583.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2583.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\574.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\574.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\800.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\800.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\955.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\955.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\899.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\899.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2764.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2764.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1223.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1223.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1370.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1370.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\149.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\149.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2072.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2072.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1663.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1663.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1278.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1278.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\590.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\590.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1802.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1802.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2016.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2016.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2302.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2302.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\912.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\912.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1011.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1011.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2839.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2839.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1648.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1648.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2277.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2277.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\663.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\663.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1882.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1882.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2768.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2768.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2384.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2384.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\568.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\568.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2394.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2394.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\467.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\467.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1325.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1325.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1883.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1883.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1162.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1162.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1886.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1886.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2861.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2861.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2073.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2073.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2899.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2899.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2815.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2815.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2007.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2007.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1167.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1167.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1556.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1556.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\802.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\802.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2056.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2056.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2062.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2062.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\456.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\456.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3021.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3021.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1551.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1551.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2360.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2360.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2318.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2318.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\136.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\136.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1894.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1894.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\184.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\184.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1332.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1332.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2813.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2813.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2991.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2991.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1532.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1532.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2802.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2802.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1652.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1652.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1742.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1742.png
